filename,label_index,label,st_frame,end_frame
s18-d11-cam-002,7,cut out inside,12367,12782
s18-d11-cam-002,60,throw in garbage,12931,13041
s18-d11-cam-002,62,wash hands,13105,13212
s18-d11-cam-002,40,shake,13223,13270
s18-d11-cam-002,16,move from X to Y,13531,13565
s18-d11-cam-002,3,cut apart,13614,13700
s18-d11-cam-002,4,cut dice,13700,13823
s18-d11-cam-002,29,put in bowl,13838,13902
s18-d11-cam-002,3,cut apart,13926,14026
s18-d11-cam-002,4,cut dice,14026,14190
s18-d11-cam-002,29,put in bowl,14191,14327
s18-d11-cam-002,3,cut apart,14400,14499
s18-d11-cam-002,3,cut apart,14687,14901
s18-d11-cam-002,4,cut dice,14932,15110
s18-d11-cam-002,16,move from X to Y,15126,15167
s18-d11-cam-002,4,cut dice,15194,15314
s18-d11-cam-002,29,put in bowl,15334,15401
s18-d11-cam-002,4,cut dice,15440,15508
s18-d11-cam-002,29,put in bowl,15524,15614
s18-d11-cam-002,3,cut apart,15650,15859
s18-d11-cam-002,29,put in bowl,15873,15946
s18-d11-cam-002,4,cut dice,15974,16028
s18-d11-cam-002,29,put in bowl,16047,16068
s18-d11-cam-002,4,cut dice,16082,16110
s18-d11-cam-002,29,put in bowl,16119,16141
s18-d11-cam-002,3,cut apart,16176,16251
s18-d11-cam-002,4,cut dice,16273,16359
s18-d11-cam-002,29,put in bowl,16374,16455
s18-d11-cam-002,4,cut dice,16486,16575
s18-d11-cam-002,29,put in bowl,16592,16645
s18-d11-cam-002,3,cut apart,16691,16806
s18-d11-cam-002,4,cut dice,16806,16965
s18-d11-cam-002,29,put in bowl,16984,17182
s18-d11-cam-002,6,cut off ends,17338,17445
s18-d11-cam-002,24,peel,17493,17981
s18-d11-cam-002,3,cut apart,18132,18256
s18-d11-cam-002,4,cut dice,18256,18373
s18-d11-cam-002,29,put in bowl,18396,18442
s18-d11-cam-002,3,cut apart,18463,18530
s18-d11-cam-002,4,cut dice,18530,18633
s18-d11-cam-002,29,put in bowl,18652,18726
s18-d11-cam-002,60,throw in garbage,18813,18925
s18-d11-cam-002,63,wash objects,18937,19066
s18-d11-cam-002,65,wipe clean,19128,19186
s18-d11-cam-002,62,wash hands,19207,19254
s18-d11-cam-002,16,move from X to Y,19362,19437
s18-d11-cam-002,63,wash objects,19543,19875
s18-d11-cam-002,63,wash objects,20183,20335
s18-d11-cam-002,13,lid: put on,20427,20451
s18-d11-cam-002,16,move from X to Y,20506,20536
s18-d11-cam-002,6,cut off ends,20590,20669
s18-d11-cam-002,3,cut apart,20830,20924
s18-d11-cam-002,44,squeeze,21030,22611
s18-d11-cam-002,53,take ingredient apart,22780,23142
s18-d11-cam-002,10,dry,23282,23318
s18-d11-cam-002,19,open/close cupboard,23335,23444
s18-d11-cam-002,8,cut slices,23577,24044
s18-d11-cam-002,5,cut in,24136,24182
s18-d11-cam-002,60,throw in garbage,24240,24291
s18-d11-cam-002,3,cut apart,24353,24470
s18-d11-cam-002,8,cut slices,24520,24646
s18-d11-cam-002,5,cut in,24674,24717
s18-d11-cam-002,53,take ingredient apart,24805,25081
s18-d11-cam-002,44,squeeze,25107,25536
s18-d11-cam-002,32,put on cutting-board,25618,25785
s18-d11-cam-002,44,squeeze,25820,26107
s18-d11-cam-002,60,throw in garbage,26186,26227
s18-d11-cam-002,62,wash hands,26246,26503
s18-d11-cam-002,10,dry,26545,26617
s18-d11-cam-002,14,lid: remove,26737,26856
s18-d11-cam-002,60,throw in garbage,26926,27057
s18-d11-cam-002,62,wash hands,27280,27375
s18-d11-cam-002,10,dry,27414,27478
s18-d11-cam-002,27,pull out,27535,27622
s18-d11-cam-002,25,plug in/out,27649,27800
s18-d11-cam-002,28,puree,28561,31850
s18-d11-cam-002,37,scratch off,31923,32269
s18-d11-cam-002,54,take out from cupboard,32493,32607
s18-d11-cam-002,39,screw open,32650,32695
s18-d11-cam-002,41,smell,32697,32746
s18-d11-cam-002,55,take out from drawer,32862,33101
s18-d11-cam-002,26,pour,33140,33210
s18-d11-cam-002,59,taste,33214,33248
s18-d11-cam-002,26,pour,33389,33563
s18-d11-cam-002,38,screw close,33719,33768
s18-d11-cam-002,48,take \& put in cupboard,33788,33893
s18-d11-cam-002,26,pour,34061,34199
s18-d11-cam-002,28,puree,34352,34925
s18-d11-cam-002,1, Background activity,35083,35138
s18-d11-cam-002,25,plug in/out,35168,35209
s18-d11-cam-002,49,take \& put in drawer,35214,35334
s18-d11-cam-002,1, Background activity,35381,35427
s18-d11-cam-002,54,take out from cupboard,35548,35811
s18-d11-cam-002,26,pour,35911,36106
s18-d11-cam-002,16,move from X to Y,36191,36326
s18-d11-cam-002,16,move from X to Y,36363,36502
s18-d11-cam-002,32,put on cutting-board,36607,36649
s18-d11-cam-002,53,take ingredient apart,36657,36890
s18-d11-cam-002,16,move from X to Y,36922,36991
s18-d11-cam-002,1, Background activity,1,440
s18-d11-cam-002,1, Background activity,982,1012
s18-d11-cam-002,1, Background activity,1202,1289
s18-d11-cam-002,1, Background activity,1479,1776
s18-d11-cam-002,1, Background activity,1916,2012
s18-d11-cam-002,1, Background activity,2297,2557
s18-d11-cam-002,1, Background activity,2930,2967
s18-d11-cam-002,1, Background activity,3858,3897
s18-d11-cam-002,1, Background activity,4055,4118
s18-d11-cam-002,1, Background activity,4283,4337
s18-d11-cam-002,1, Background activity,4564,4616
s18-d11-cam-002,1, Background activity,5032,5080
s18-d11-cam-002,1, Background activity,5398,5490
s18-d11-cam-002,1, Background activity,5824,5859
s18-d11-cam-002,1, Background activity,6080,6121
s18-d11-cam-002,1, Background activity,6361,6581
s18-d11-cam-002,1, Background activity,6719,6788
s18-d11-cam-002,1, Background activity,7251,7317
s18-d11-cam-002,1, Background activity,7598,7673
s18-d11-cam-002,1, Background activity,7884,8098
s18-d11-cam-002,1, Background activity,8334,8402
s18-d11-cam-002,1, Background activity,8754,8870
s18-d11-cam-002,1, Background activity,9166,9236
s18-d11-cam-002,1, Background activity,9274,9338
s18-d11-cam-002,1, Background activity,9503,9554
s18-d11-cam-002,1, Background activity,9710,9795
s18-d11-cam-002,1, Background activity,9895,10001
s18-d11-cam-002,1, Background activity,10039,10084
s18-d11-cam-002,1, Background activity,10153,10270
s18-d11-cam-002,1, Background activity,10317,10375
s18-d11-cam-002,1, Background activity,10436,10476
s18-d11-cam-002,1, Background activity,10529,10578
s18-d11-cam-002,1, Background activity,10684,10748
s18-d11-cam-002,1, Background activity,11026,11104
s18-d11-cam-002,1, Background activity,11186,11284
s18-d11-cam-002,1, Background activity,11515,11544
s18-d11-cam-002,1, Background activity,11716,11885
s18-d11-cam-002,1, Background activity,11933,12027
s18-d11-cam-002,1, Background activity,12304,12366
s18-d11-cam-002,1, Background activity,12783,12930
s18-d11-cam-002,1, Background activity,13042,13104
s18-d11-cam-002,1, Background activity,13271,13530
s18-d11-cam-002,1, Background activity,13566,13613
s18-d11-cam-002,1, Background activity,14328,14399
s18-d11-cam-002,1, Background activity,14500,14686
s18-d11-cam-002,1, Background activity,14902,14931
s18-d11-cam-002,1, Background activity,15402,15439
s18-d11-cam-002,1, Background activity,15615,15649
s18-d11-cam-002,1, Background activity,16142,16175
s18-d11-cam-002,1, Background activity,16456,16485
s18-d11-cam-002,1, Background activity,16646,16690
s18-d11-cam-002,1, Background activity,17183,17337
s18-d11-cam-002,1, Background activity,17446,17492
s18-d11-cam-002,1, Background activity,17982,18131
s18-d11-cam-002,1, Background activity,18727,18812
s18-d11-cam-002,1, Background activity,19067,19127
s18-d11-cam-002,1, Background activity,19255,19361
s18-d11-cam-002,1, Background activity,19438,19542
s18-d11-cam-002,1, Background activity,19876,20182
s18-d11-cam-002,1, Background activity,20336,20426
s18-d11-cam-002,1, Background activity,20452,20505
s18-d11-cam-002,1, Background activity,20537,20589
s18-d11-cam-002,1, Background activity,20670,20829
s18-d11-cam-002,1, Background activity,20925,21029
s18-d11-cam-002,1, Background activity,22612,22779
s18-d11-cam-002,1, Background activity,23143,23281
s18-d11-cam-002,1, Background activity,23445,23576
s18-d11-cam-002,1, Background activity,24045,24135
s18-d11-cam-002,1, Background activity,24183,24239
s18-d11-cam-002,1, Background activity,24292,24352
s18-d11-cam-002,1, Background activity,24471,24519
s18-d11-cam-002,1, Background activity,24718,24804
s18-d11-cam-002,1, Background activity,25537,25617
s18-d11-cam-002,1, Background activity,25786,25819
s18-d11-cam-002,1, Background activity,26108,26185
s18-d11-cam-002,1, Background activity,26504,26544
s18-d11-cam-002,1, Background activity,26618,26736
s18-d11-cam-002,1, Background activity,26857,26925
s18-d11-cam-002,1, Background activity,27058,27279
s18-d11-cam-002,1, Background activity,27376,27413
s18-d11-cam-002,1, Background activity,27479,27534
s18-d11-cam-002,1, Background activity,27801,28560
s18-d11-cam-002,1, Background activity,31851,31922
s18-d11-cam-002,1, Background activity,32270,32492
s18-d11-cam-002,1, Background activity,32608,32649
s18-d11-cam-002,1, Background activity,32747,32861
s18-d11-cam-002,1, Background activity,33102,33139
s18-d11-cam-002,1, Background activity,33249,33388
s18-d11-cam-002,1, Background activity,33564,33718
s18-d11-cam-002,1, Background activity,33894,34060
s18-d11-cam-002,1, Background activity,34200,34351
s18-d11-cam-002,1, Background activity,34926,35082
s18-d11-cam-002,1, Background activity,35335,35380
s18-d11-cam-002,1, Background activity,35428,35547
s18-d11-cam-002,1, Background activity,35812,35910
s18-d11-cam-002,1, Background activity,36107,36190
s18-d11-cam-002,1, Background activity,36327,36362
s18-d11-cam-002,1, Background activity,36503,36606
s18-d11-cam-002,1, Background activity,36891,36921
s18-d11-cam-002,1, Background activity,36992,37137
s19-d01-cam-002,54,take out from cupboard,178,341
s19-d01-cam-002,56,take out from fridge,366,661
s19-d01-cam-002,19,open/close cupboard,700,748
s19-d01-cam-002,54,take out from cupboard,757,1097
s19-d01-cam-002,55,take out from drawer,1122,1230
s19-d01-cam-002,55,take out from drawer,1292,1408
s19-d01-cam-002,35,remove from package,1410,1560
s19-d01-cam-002,8,cut slices,1608,1909
s19-d01-cam-002,8,cut slices,1992,2475
s19-d01-cam-002,33,put on plate,2480,2539
s19-d01-cam-002,55,take out from drawer,2567,2660
s19-d01-cam-002,14,lid: remove,2696,2748
s19-d01-cam-002,43,spread,2775,3495
s19-d01-cam-002,39,screw open,3528,3563
s19-d01-cam-002,46,stir,3699,4139
s19-d01-cam-002,43,spread,4161,4733
s19-d01-cam-002,43,spread,4824,4972
s19-d01-cam-002,3,cut apart,4981,5091
s19-d01-cam-002,38,screw close,5288,5347
s19-d01-cam-002,1, Background activity,1,177
s19-d01-cam-002,1, Background activity,662,699
s19-d01-cam-002,1, Background activity,1231,1291
s19-d01-cam-002,1, Background activity,1561,1607
s19-d01-cam-002,1, Background activity,1910,1991
s19-d01-cam-002,1, Background activity,2661,2695
s19-d01-cam-002,1, Background activity,3496,3527
s19-d01-cam-002,1, Background activity,3564,3698
s19-d01-cam-002,1, Background activity,4734,4823
s19-d01-cam-002,1, Background activity,5092,5287
s19-d01-cam-002,1, Background activity,5348,5382
s19-d06-cam-002,55,take out from drawer,98,321
s19-d06-cam-002,54,take out from cupboard,364,519
s19-d06-cam-002,55,take out from drawer,526,584
s19-d06-cam-002,62,wash hands,784,1024
s19-d06-cam-002,11,fill water from tap,1101,1378
s19-d06-cam-002,26,pour,1470,1614
s19-d06-cam-002,2,change temperature,1616,1706
s19-d06-cam-002,2,change temperature,1712,1773
s19-d06-cam-002,34,read,1900,2104
s19-d06-cam-002,36,rip open,2107,2183
s19-d06-cam-002,30,put in pan/pot,2223,2397
s19-d06-cam-002,30,put in pan/pot,2469,2865
s19-d06-cam-002,60,throw in garbage,2929,3010
s19-d06-cam-002,65,wipe clean,3014,3041
s19-d06-cam-002,65,wipe clean,3050,3147
s19-d06-cam-002,65,wipe clean,3175,3401
s19-d06-cam-002,2,change temperature,3407,3497
s19-d06-cam-002,65,wipe clean,3499,3619
s19-d06-cam-002,20,open/close drawer,3636,3675
s19-d06-cam-002,55,take out from drawer,3822,3844
s19-d06-cam-002,64,whisk,3849,4196
s19-d06-cam-002,60,throw in garbage,4217,4334
s19-d06-cam-002,63,wash objects,4449,4534
s19-d06-cam-002,10,dry,4573,4675
s19-d06-cam-002,49,take \& put in drawer,4684,4758
s19-d06-cam-002,65,wipe clean,4761,4961
s19-d06-cam-002,64,whisk,5092,5494
s19-d06-cam-002,1, Background activity,1,97
s19-d06-cam-002,1, Background activity,322,363
s19-d06-cam-002,1, Background activity,585,783
s19-d06-cam-002,1, Background activity,1025,1100
s19-d06-cam-002,1, Background activity,1379,1469
s19-d06-cam-002,1, Background activity,1774,1899
s19-d06-cam-002,1, Background activity,2184,2222
s19-d06-cam-002,1, Background activity,2398,2468
s19-d06-cam-002,1, Background activity,2866,2928
s19-d06-cam-002,1, Background activity,3676,3821
s19-d06-cam-002,1, Background activity,4335,4448
s19-d06-cam-002,1, Background activity,4535,4572
s19-d06-cam-002,1, Background activity,4962,5091
s19-d06-cam-002,1, Background activity,5495,5580
s19-d07-cam-002,56,take out from fridge,258,395
s19-d07-cam-002,56,take out from fridge,438,624
s19-d07-cam-002,35,remove from package,771,1098
s19-d07-cam-002,16,move from X to Y,1100,1167
s19-d07-cam-002,55,take out from drawer,1176,1296
s19-d07-cam-002,55,take out from drawer,1323,1428
s19-d07-cam-002,49,take \& put in drawer,1451,1539
s19-d07-cam-002,55,take out from drawer,1608,1712
s19-d07-cam-002,1, Background activity,1736,1879
s19-d07-cam-002,55,take out from drawer,1929,2082
s19-d07-cam-002,53,take ingredient apart,2098,2133
s19-d07-cam-002,53,take ingredient apart,2163,2183
s19-d07-cam-002,63,wash objects,2195,2512
s19-d07-cam-002,40,shake,2513,2586
s19-d07-cam-002,40,shake,2603,2643
s19-d07-cam-002,3,cut apart,2696,2788
s19-d07-cam-002,7,cut out inside,2788,2884
s19-d07-cam-002,7,cut out inside,2944,3037
s19-d07-cam-002,3,cut apart,3076,3132
s19-d07-cam-002,7,cut out inside,3137,3242
s19-d07-cam-002,7,cut out inside,3268,3351
s19-d07-cam-002,3,cut apart,3540,3633
s19-d07-cam-002,7,cut out inside,3683,3754
s19-d07-cam-002,7,cut out inside,3804,3870
s19-d07-cam-002,3,cut apart,3900,3958
s19-d07-cam-002,3,cut apart,3995,4095
s19-d07-cam-002,3,cut apart,4116,4212
s19-d07-cam-002,3,cut apart,4233,4383
s19-d07-cam-002,3,cut apart,4423,4632
s19-d07-cam-002,3,cut apart,4654,4820
s19-d07-cam-002,3,cut apart,4857,5026
s19-d07-cam-002,16,move from X to Y,5034,5085
s19-d07-cam-002,27,pull out,5109,5159
s19-d07-cam-002,25,plug in/out,5188,5359
s19-d07-cam-002,28,puree,5412,6550
s19-d07-cam-002,28,puree,6709,8644
s19-d07-cam-002,28,puree,9061,9470
s19-d07-cam-002,54,take out from cupboard,9618,9961
s19-d07-cam-002,55,take out from drawer,10268,10442
s19-d07-cam-002,55,take out from drawer,10513,10583
s19-d07-cam-002,20,open/close drawer,10583,10621
s19-d07-cam-002,18,open tin,10649,11015
s19-d07-cam-002,60,throw in garbage,11056,11142
s19-d07-cam-002,26,pour,11181,11654
s19-d07-cam-002,62,wash hands,11725,11806
s19-d07-cam-002,10,dry,11846,11977
s19-d07-cam-002,59,taste,12016,12105
s19-d07-cam-002,16,move from X to Y,12243,12277
s19-d07-cam-002,32,put on cutting-board,12396,12475
s19-d07-cam-002,3,cut apart,12478,12574
s19-d07-cam-002,36,rip open,12584,12658
s19-d07-cam-002,35,remove from package,12674,12745
s19-d07-cam-002,57,take out from oven,12985,13187
s19-d07-cam-002,61,unroll dough,13246,14068
s19-d07-cam-002,3,cut apart,14071,14456
s19-d07-cam-002,23,package X,14533,14596
s19-d07-cam-002,50,take \& put in fridge,14634,14778
s19-d07-cam-002,54,take out from cupboard,14813,14918
s19-d07-cam-002,20,open/close drawer,15007,15069
s19-d07-cam-002,20,open/close drawer,15125,15187
s19-d07-cam-002,20,open/close drawer,15314,15404
s19-d07-cam-002,39,screw open,15547,15595
s19-d07-cam-002,26,pour,15602,15709
s19-d07-cam-002,38,screw close,15714,15860
s19-d07-cam-002,43,spread,15894,16669
s19-d07-cam-002,16,move from X to Y,16679,16862
s19-d07-cam-002,53,take ingredient apart,16865,17039
s19-d07-cam-002,1, Background activity,17128,19747
s19-d07-cam-002,55,take out from drawer,19758,19877
s19-d07-cam-002,31,put on bread/dough,19895,20041
s19-d07-cam-002,43,spread,20043,20413
s19-d07-cam-002,31,put on bread/dough,20426,20465
s19-d07-cam-002,43,spread,20471,21160
s19-d07-cam-002,31,put on bread/dough,21162,21211
s19-d07-cam-002,43,spread,21219,21475
s19-d07-cam-002,56,take out from fridge,21561,21717
s19-d07-cam-002,55,take out from drawer,21737,21828
s19-d07-cam-002,55,take out from drawer,21841,21912
s19-d07-cam-002,35,remove from package,21916,22000
s19-d07-cam-002,12,grate,22044,22751
s19-d07-cam-002,40,shake,22762,22814
s19-d07-cam-002,12,grate,22826,23173
s19-d07-cam-002,40,shake,23174,23216
s19-d07-cam-002,47,strew,23260,23410
s19-d07-cam-002,47,strew,23414,23520
s19-d07-cam-002,47,strew,23529,23611
s19-d07-cam-002,47,strew,23618,23698
s19-d07-cam-002,47,strew,23700,23761
s19-d07-cam-002,47,strew,23765,23832
s19-d07-cam-002,47,strew,23836,23905
s19-d07-cam-002,47,strew,23909,23971
s19-d07-cam-002,47,strew,23976,24040
s19-d07-cam-002,12,grate,24111,24606
s19-d07-cam-002,40,shake,24606,24654
s19-d07-cam-002,16,move from X to Y,24640,24691
s19-d07-cam-002,47,strew,24738,24826
s19-d07-cam-002,23,package X,24835,24923
s19-d07-cam-002,60,throw in garbage,25040,25146
s19-d07-cam-002,60,throw in garbage,25210,25250
s19-d07-cam-002,50,take \& put in fridge,25268,25379
s19-d07-cam-002,56,take out from fridge,25389,25480
s19-d07-cam-002,56,take out from fridge,25486,25637
s19-d07-cam-002,35,remove from package,25652,25918
s19-d07-cam-002,8,cut slices,25939,26578
s19-d07-cam-002,31,put on bread/dough,26592,26871
s19-d07-cam-002,16,move from X to Y,26899,26935
s19-d07-cam-002,63,wash objects,27030,27249
s19-d07-cam-002,40,shake,27263,27395
s19-d07-cam-002,8,cut slices,27578,28123
s19-d07-cam-002,31,put on bread/dough,28145,28236
s19-d07-cam-002,31,put on bread/dough,28267,28320
s19-d07-cam-002,31,put on bread/dough,28348,28507
s19-d07-cam-002,31,put on bread/dough,28535,28588
s19-d07-cam-002,31,put on bread/dough,28619,28660
s19-d07-cam-002,31,put on bread/dough,28663,28786
s19-d07-cam-002,47,strew,28816,28925
s19-d07-cam-002,47,strew,28930,29017
s19-d07-cam-002,47,strew,29023,29137
s19-d07-cam-002,47,strew,29142,29232
s19-d07-cam-002,47,strew,29237,29300
s19-d07-cam-002,47,strew,29305,29372
s19-d07-cam-002,16,move from X to Y,29626,29672
s19-d07-cam-002,23,package X,29888,30277
s19-d07-cam-002,50,take \& put in fridge,30320,30467
s19-d07-cam-002,50,take \& put in fridge,30480,30601
s19-d07-cam-002,21,open/close fridge,30615,30690
s19-d07-cam-002,48,take \& put in cupboard,30742,30878
s19-d07-cam-002,25,plug in/out,30978,31007
s19-d07-cam-002,51,take \& put in oven,31430,31665
s19-d07-cam-002,2,change temperature,31675,31768
s19-d07-cam-002,1, Background activity,1,257
s19-d07-cam-002,1, Background activity,396,437
s19-d07-cam-002,1, Background activity,625,770
s19-d07-cam-002,1, Background activity,1540,1607
s19-d07-cam-002,1, Background activity,1880,1928
s19-d07-cam-002,1, Background activity,2644,2695
s19-d07-cam-002,1, Background activity,2885,2943
s19-d07-cam-002,1, Background activity,3038,3075
s19-d07-cam-002,1, Background activity,3352,3539
s19-d07-cam-002,1, Background activity,3634,3682
s19-d07-cam-002,1, Background activity,3755,3803
s19-d07-cam-002,1, Background activity,3959,3994
s19-d07-cam-002,1, Background activity,4384,4422
s19-d07-cam-002,1, Background activity,4821,4856
s19-d07-cam-002,1, Background activity,5360,5411
s19-d07-cam-002,1, Background activity,6551,6708
s19-d07-cam-002,1, Background activity,8645,9060
s19-d07-cam-002,1, Background activity,9471,9617
s19-d07-cam-002,1, Background activity,9962,10267
s19-d07-cam-002,1, Background activity,10443,10512
s19-d07-cam-002,1, Background activity,11016,11055
s19-d07-cam-002,1, Background activity,11143,11180
s19-d07-cam-002,1, Background activity,11655,11724
s19-d07-cam-002,1, Background activity,11807,11845
s19-d07-cam-002,1, Background activity,11978,12015
s19-d07-cam-002,1, Background activity,12106,12242
s19-d07-cam-002,1, Background activity,12278,12395
s19-d07-cam-002,1, Background activity,12746,12984
s19-d07-cam-002,1, Background activity,13188,13245
s19-d07-cam-002,1, Background activity,14457,14532
s19-d07-cam-002,1, Background activity,14597,14633
s19-d07-cam-002,1, Background activity,14779,14812
s19-d07-cam-002,1, Background activity,14919,15006
s19-d07-cam-002,1, Background activity,15070,15124
s19-d07-cam-002,1, Background activity,15188,15313
s19-d07-cam-002,1, Background activity,15405,15546
s19-d07-cam-002,1, Background activity,15861,15893
s19-d07-cam-002,1, Background activity,17040,17127
s19-d07-cam-002,1, Background activity,21476,21560
s19-d07-cam-002,1, Background activity,22001,22043
s19-d07-cam-002,1, Background activity,23217,23259
s19-d07-cam-002,1, Background activity,24041,24110
s19-d07-cam-002,1, Background activity,24692,24737
s19-d07-cam-002,1, Background activity,24924,25039
s19-d07-cam-002,1, Background activity,25147,25209
s19-d07-cam-002,1, Background activity,26936,27029
s19-d07-cam-002,1, Background activity,27396,27577
s19-d07-cam-002,1, Background activity,28237,28266
s19-d07-cam-002,1, Background activity,28589,28618
s19-d07-cam-002,1, Background activity,29373,29625
s19-d07-cam-002,1, Background activity,29673,29887
s19-d07-cam-002,1, Background activity,30278,30319
s19-d07-cam-002,1, Background activity,30691,30741
s19-d07-cam-002,1, Background activity,30879,30977
s19-d07-cam-002,1, Background activity,31008,31429
s19-d09-cam-002,54,take out from cupboard,228,520
s19-d09-cam-002,55,take out from drawer,615,699
s19-d09-cam-002,55,take out from drawer,716,820
s19-d09-cam-002,20,open/close drawer,886,903
s19-d09-cam-002,20,open/close drawer,905,951
s19-d09-cam-002,55,take out from drawer,1107,1172
s19-d09-cam-002,20,open/close drawer,1185,1225
s19-d09-cam-002,19,open/close cupboard,1272,1317
s19-d09-cam-002,56,take out from fridge,1329,1562
s19-d09-cam-002,20,open/close drawer,1693,1842
s19-d09-cam-002,55,take out from drawer,1868,2086
s19-d09-cam-002,24,peel,2121,4379
s19-d09-cam-002,24,peel,4567,6636
s19-d09-cam-002,24,peel,6684,7892
s19-d09-cam-002,3,cut apart,8146,8265
s19-d09-cam-002,3,cut apart,8370,8776
s19-d09-cam-002,3,cut apart,8808,9026
s19-d09-cam-002,39,screw open,9087,9144
s19-d09-cam-002,26,pour,9150,9252
s19-d09-cam-002,45,stamp,9322,10150
s19-d09-cam-002,37,scratch off,10166,10311
s19-d09-cam-002,45,stamp,10356,11442
s19-d09-cam-002,40,shake,11442,11526
s19-d09-cam-002,55,take out from drawer,11604,11699
s19-d09-cam-002,46,stir,11709,11841
s19-d09-cam-002,59,taste,11880,11920
s19-d09-cam-002,26,pour,12029,12162
s19-d09-cam-002,45,stamp,12254,12962
s19-d09-cam-002,40,shake,12962,13035
s19-d09-cam-002,37,scratch off,13086,13164
s19-d09-cam-002,58,take out from spice holder,13254,13308
s19-d09-cam-002,58,take out from spice holder,13320,13369
s19-d09-cam-002,39,screw open,13480,13520
s19-d09-cam-002,42,spice,13521,13791
s19-d09-cam-002,38,screw close,13796,13888
s19-d09-cam-002,39,screw open,13907,13938
s19-d09-cam-002,42,spice,13942,14071
s19-d09-cam-002,38,screw close,14075,14109
s19-d09-cam-002,26,pour,14134,14220
s19-d09-cam-002,45,stamp,14260,14590
s19-d09-cam-002,40,shake,14590,14720
s19-d09-cam-002,59,taste,14829,14898
s19-d09-cam-002,16,move from X to Y,15125,15149
s19-d09-cam-002,1, Background activity,1,227
s19-d09-cam-002,1, Background activity,521,614
s19-d09-cam-002,1, Background activity,821,885
s19-d09-cam-002,1, Background activity,952,1106
s19-d09-cam-002,1, Background activity,1226,1271
s19-d09-cam-002,1, Background activity,1563,1692
s19-d09-cam-002,1, Background activity,2087,2120
s19-d09-cam-002,1, Background activity,4380,4566
s19-d09-cam-002,1, Background activity,6637,6683
s19-d09-cam-002,1, Background activity,7893,8145
s19-d09-cam-002,1, Background activity,8266,8369
s19-d09-cam-002,1, Background activity,8777,8807
s19-d09-cam-002,1, Background activity,9027,9086
s19-d09-cam-002,1, Background activity,9253,9321
s19-d09-cam-002,1, Background activity,10312,10355
s19-d09-cam-002,1, Background activity,11527,11603
s19-d09-cam-002,1, Background activity,11842,11879
s19-d09-cam-002,1, Background activity,11921,12028
s19-d09-cam-002,1, Background activity,12163,12253
s19-d09-cam-002,1, Background activity,13036,13085
s19-d09-cam-002,1, Background activity,13165,13253
s19-d09-cam-002,1, Background activity,13370,13479
s19-d09-cam-002,1, Background activity,14221,14259
s19-d09-cam-002,1, Background activity,14721,14828
s19-d09-cam-002,1, Background activity,14899,15124
s19-d09-cam-002,1, Background activity,15150,15203
s19-d10-cam-002,62,wash hands,170,240
s19-d10-cam-002,10,dry,267,401
s19-d10-cam-002,21,open/close fridge,402,757
s19-d10-cam-002,54,take out from cupboard,810,1418
s19-d10-cam-002,54,take out from cupboard,1450,1834
s19-d10-cam-002,19,open/close cupboard,1894,1948
s19-d10-cam-002,20,open/close drawer,1973,2108
s19-d10-cam-002,55,take out from drawer,2339,2580
s19-d10-cam-002,55,take out from drawer,2634,2728
s19-d10-cam-002,55,take out from drawer,2736,2796
s19-d10-cam-002,55,take out from drawer,2839,2973
s19-d10-cam-002,63,wash objects,3022,3204
s19-d10-cam-002,40,shake,3204,3254
s19-d10-cam-002,24,peel,3373,6496
s19-d10-cam-002,53,take ingredient apart,6511,7031
s19-d10-cam-002,4,cut dice,7046,7156
s19-d10-cam-002,4,cut dice,7249,7403
s19-d10-cam-002,4,cut dice,7430,7663
s19-d10-cam-002,4,cut dice,7818,8139
s19-d10-cam-002,29,put in bowl,8233,8543
s19-d10-cam-002,5,cut in,8679,9033
s19-d10-cam-002,53,take ingredient apart,9036,9098
s19-d10-cam-002,7,cut out inside,9191,9358
s19-d10-cam-002,53,take ingredient apart,9370,9513
s19-d10-cam-002,4,cut dice,9534,9881
s19-d10-cam-002,4,cut dice,9912,10059
s19-d10-cam-002,5,cut in,10132,10274
s19-d10-cam-002,53,take ingredient apart,10276,10311
s19-d10-cam-002,53,take ingredient apart,10335,10414
s19-d10-cam-002,4,cut dice,10448,10589
s19-d10-cam-002,4,cut dice,10662,10802
s19-d10-cam-002,29,put in bowl,10828,11156
s19-d10-cam-002,24,peel,11315,12146
s19-d10-cam-002,3,cut apart,12190,12351
s19-d10-cam-002,7,cut out inside,12382,12525
s19-d10-cam-002,7,cut out inside,12584,12726
s19-d10-cam-002,7,cut out inside,12747,12795
s19-d10-cam-002,3,cut apart,12824,12894
s19-d10-cam-002,7,cut out inside,12902,13033
s19-d10-cam-002,7,cut out inside,13158,13331
s19-d10-cam-002,4,cut dice,13570,13691
s19-d10-cam-002,4,cut dice,13758,13866
s19-d10-cam-002,4,cut dice,13887,14053
s19-d10-cam-002,4,cut dice,14106,14358
s19-d10-cam-002,4,cut dice,14401,14546
s19-d10-cam-002,29,put in bowl,14565,14798
s19-d10-cam-002,4,cut dice,14812,14870
s19-d10-cam-002,29,put in bowl,14888,14985
s19-d10-cam-002,3,cut apart,15002,15163
s19-d10-cam-002,55,take out from drawer,15286,15541
s19-d10-cam-002,44,squeeze,15695,16192
s19-d10-cam-002,44,squeeze,16223,16588
s19-d10-cam-002,26,pour,16718,16914
